run_id,event_id,event_ts,user_id,session_id,ip_hash,device_fingerprint_hash,country,is_fraud,label_replicators,label_the_mule,label_the_chameleon,label_benign,metadata_json,login_result,failure_reason,username_present,mfa_used,mfa_result,support_contacted,support_channel,support_responder_type,support_wait_seconds,support_handle_seconds,support_cost_usd,support_resolution,support_offset_seconds
RUN_SAMPLE_SMOKE_0001,login_0000002191,2025-12-02 11:43:19-03:00,user_00007,sess_65488,ip_7418,dev_2182,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002222,2025-12-02 11:43:36-03:00,user_00053,sess_96955,ip_2285,dev_0463,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002226,2025-12-02 11:44:05-03:00,user_00021,sess_63895,ip_3043,dev_6384,AR,True,False,True,False,False,"{""campaign_id"":null,""playbooks"":[""THE_MULE""]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002211,2025-12-02 11:44:18-03:00,user_00003,sess_23139,ip_4713,dev_0149,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002261,2025-12-02 11:45:31-03:00,user_00024,sess_59554,ip_9179,dev_7941,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002255,2025-12-02 11:45:41-03:00,user_00089,sess_37277,ip_7548,dev_6476,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002212,2025-12-02 11:45:42-03:00,user_00090,sess_85517,ip_6508,dev_4884,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002177,2025-12-02 11:46:36-03:00,user_00041,sess_19058,ip_7471,dev_7761,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002247,2025-12-02 11:47:01-03:00,user_00035,sess_23301,ip_1915,dev_0242,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002208,2025-12-02 11:48:50-03:00,user_00003,sess_23139,ip_4713,dev_0149,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002201,2025-12-02 11:48:59-03:00,user_00152,sess_99500,ip_2317,dev_3813,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002184,2025-12-02 11:50:32-03:00,user_00168,sess_20037,ip_7440,dev_9317,AR,True,False,False,True,False,"{""campaign_id"":null,""playbooks"":[""THE_CHAMELEON""]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002173,2025-12-02 11:51:29-03:00,user_00089,sess_37277,ip_7548,dev_6476,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002215,2025-12-02 11:52:06-03:00,user_00000,sess_87528,ip_4378,dev_8176,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,rate_limited,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002204,2025-12-02 11:54:23-03:00,user_00030,sess_19292,ip_1341,dev_1334,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002234,2025-12-02 11:54:37-03:00,user_00026,sess_07357,ip_1818,dev_0136,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002263,2025-12-02 11:55:45-03:00,user_00062,sess_25875,ip_8327,dev_5594,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002228,2025-12-02 11:57:13-03:00,user_00002,sess_43237,ip_8675,dev_6744,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002272,2025-12-02 11:58:35-03:00,user_00010,sess_77863,ip_2666,dev_4562,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002219,2025-12-02 11:59:44-03:00,user_00075,sess_73752,ip_0951,dev_2915,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002214,2025-12-02 11:59:51-03:00,user_00071,sess_96575,ip_6899,dev_5924,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002264,2025-12-02 11:59:54-03:00,user_00034,sess_48283,ip_8862,dev_3971,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002195,2025-12-02 11:59:58-03:00,user_00063,sess_66771,ip_9885,dev_6442,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002328,2025-12-02 12:03:12-03:00,user_00050,sess_54768,ip_3970,dev_3729,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002312,2025-12-02 12:03:52-03:00,user_00042,sess_11357,ip_1772,dev_0216,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,rate_limited,True,True,fail,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002310,2025-12-02 12:04:05-03:00,user_00007,sess_82402,ip_7418,dev_2182,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002296,2025-12-02 12:04:19-03:00,user_00045,sess_45804,ip_7213,dev_7596,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002307,2025-12-02 12:04:24-03:00,user_00008,sess_84330,ip_4875,dev_8115,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002290,2025-12-02 12:04:25-03:00,user_00097,sess_05448,ip_5254,dev_8365,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002309,2025-12-02 12:05:12-03:00,user_00094,sess_28743,ip_1741,dev_4635,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002342,2025-12-02 12:05:13-03:00,user_00074,sess_92767,ip_7163,dev_6137,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002316,2025-12-02 12:06:39-03:00,user_00090,sess_34748,ip_6508,dev_4884,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002285,2025-12-02 12:07:57-03:00,user_00079,sess_71257,ip_0302,dev_0824,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,True,chat,bot,120.0,600.0,1.45,resolved,300.0
RUN_SAMPLE_SMOKE_0001,login_0000002297,2025-12-02 12:08:48-03:00,user_00024,sess_73699,ip_9179,dev_7941,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002289,2025-12-02 12:11:19-03:00,user_00112,sess_85725,ip_2238,dev_6179,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002323,2025-12-02 12:11:29-03:00,user_00117,sess_88884,ip_2704,dev_4239,AR,True,True,False,False,False,"{""campaign_id"":null,""playbooks"":[""REPLICATORS""]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002329,2025-12-02 12:11:43-03:00,user_00010,sess_05748,ip_2666,dev_4562,AR,True,True,False,False,False,"{""campaign_id"":null,""playbooks"":[""REPLICATORS""]}",failure,mfa_failed,True,True,fail,True,phone,bot,30.0,60.0,0.37,resolved,0.0
RUN_SAMPLE_SMOKE_0001,login_0000002291,2025-12-02 12:13:53-03:00,user_00011,sess_94628,ip_0603,dev_5689,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002320,2025-12-02 12:13:54-03:00,user_00063,sess_54944,ip_9885,dev_6442,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,mfa_failed,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002327,2025-12-02 12:13:57-03:00,user_00012,sess_87694,ip_5463,dev_6798,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002280,2025-12-02 12:14:30-03:00,user_00035,sess_91587,ip_1915,dev_0242,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002303,2025-12-02 12:15:38-03:00,user_00095,sess_47367,ip_5232,dev_9502,AR,True,True,False,False,False,"{""campaign_id"":null,""playbooks"":[""REPLICATORS""]}",challenge,,True,False,not_applicable,True,chat,agent,60.0,600.0,1.45,resolved,60.0
RUN_SAMPLE_SMOKE_0001,login_0000002305,2025-12-02 12:17:36-03:00,user_00025,sess_07111,ip_5499,dev_3537,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002341,2025-12-02 12:18:21-03:00,user_00084,sess_45013,ip_4242,dev_5428,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002314,2025-12-02 12:18:44-03:00,user_00037,sess_14383,ip_5250,dev_7638,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002288,2025-12-02 12:21:04-03:00,user_00021,sess_76156,ip_3043,dev_6384,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002276,2025-12-02 12:22:06-03:00,user_00000,sess_09073,ip_4378,dev_8176,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002325,2025-12-02 12:24:01-03:00,user_00069,sess_42121,ip_9333,dev_2428,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002302,2025-12-02 12:27:46-03:00,user_00024,sess_73699,ip_9179,dev_7941,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002313,2025-12-02 12:29:04-03:00,user_00039,sess_22229,ip_4170,dev_3938,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002300,2025-12-02 12:30:51-03:00,user_00063,sess_54944,ip_9885,dev_6442,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002315,2025-12-02 12:31:36-03:00,user_00024,sess_73699,ip_9179,dev_7941,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,fail,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002284,2025-12-02 12:36:12-03:00,user_00168,sess_93410,ip_7440,dev_9317,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002308,2025-12-02 12:37:23-03:00,user_00049,sess_27306,ip_2759,dev_9182,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002333,2025-12-02 12:38:15-03:00,user_00072,sess_34290,ip_5698,dev_0411,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002324,2025-12-02 12:40:29-03:00,user_00071,sess_34658,ip_6899,dev_5924,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002286,2025-12-02 12:41:04-03:00,user_00029,sess_18672,ip_7230,dev_5037,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002319,2025-12-02 12:41:56-03:00,user_00009,sess_15801,ip_7033,dev_4067,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002298,2025-12-02 12:44:42-03:00,user_00005,sess_60319,ip_0285,dev_5393,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002277,2025-12-02 12:44:55-03:00,user_00094,sess_28743,ip_1741,dev_4635,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002293,2025-12-02 12:45:04-03:00,user_00143,sess_65619,ip_7923,dev_5870,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002339,2025-12-02 12:46:14-03:00,user_00005,sess_60319,ip_0285,dev_5393,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002304,2025-12-02 12:46:56-03:00,user_00152,sess_66263,ip_2317,dev_3813,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002322,2025-12-02 12:47:07-03:00,user_00097,sess_05448,ip_5254,dev_8365,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,mfa_failed,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002336,2025-12-02 12:48:44-03:00,user_00082,sess_91974,ip_3123,dev_9404,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002292,2025-12-02 12:50:08-03:00,user_00053,sess_76159,ip_2285,dev_0463,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002332,2025-12-02 12:52:46-03:00,user_00036,sess_25014,ip_3817,dev_2101,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002299,2025-12-02 12:52:47-03:00,user_00093,sess_84014,ip_9500,dev_9000,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002281,2025-12-02 12:52:48-03:00,user_00006,sess_54770,ip_1698,dev_0006,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002340,2025-12-02 12:53:13-03:00,user_00023,sess_34855,ip_0979,dev_9568,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002321,2025-12-02 12:54:01-03:00,user_00090,sess_34748,ip_6508,dev_4884,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002326,2025-12-02 12:54:14-03:00,user_00003,sess_96731,ip_4713,dev_0149,AR,True,False,False,True,False,"{""campaign_id"":null,""playbooks"":[""THE_CHAMELEON""]}",lockout,,True,True,fail,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002287,2025-12-02 12:54:46-03:00,user_00100,sess_60700,ip_4900,dev_9569,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002337,2025-12-02 12:55:44-03:00,user_00031,sess_03635,ip_5539,dev_7199,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002278,2025-12-02 12:56:10-03:00,user_00093,sess_84014,ip_9500,dev_9000,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002301,2025-12-02 12:56:13-03:00,user_00089,sess_27475,ip_7548,dev_6476,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002334,2025-12-02 12:57:28-03:00,user_00085,sess_92584,ip_1479,dev_0815,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002317,2025-12-02 12:57:41-03:00,user_00115,sess_48489,ip_9712,dev_7985,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002279,2025-12-02 12:59:12-03:00,user_00075,sess_93325,ip_0951,dev_2915,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002379,2025-12-02 13:00:50-03:00,user_00193,sess_90993,ip_7361,dev_2002,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002383,2025-12-02 13:01:09-03:00,user_00005,sess_40794,ip_0285,dev_5393,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002404,2025-12-02 13:01:19-03:00,user_00040,sess_13272,ip_9115,dev_0072,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002348,2025-12-02 13:01:39-03:00,user_00105,sess_74508,ip_5867,dev_0444,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002411,2025-12-02 13:01:59-03:00,user_00005,sess_40794,ip_0285,dev_5393,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002368,2025-12-02 13:02:36-03:00,user_00095,sess_56876,ip_5232,dev_9502,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,rate_limited,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002355,2025-12-02 13:04:22-03:00,user_00070,sess_44149,ip_4773,dev_1225,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002386,2025-12-02 13:05:09-03:00,user_00105,sess_74508,ip_5867,dev_0444,AR,True,False,True,False,False,"{""campaign_id"":null,""playbooks"":[""THE_MULE""]}",challenge,,True,False,not_applicable,True,email,bot,30.0,180.0,0.61,unresolved,0.0
RUN_SAMPLE_SMOKE_0001,login_0000002377,2025-12-02 13:05:17-03:00,user_00002,sess_43501,ip_8675,dev_6744,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002374,2025-12-02 13:07:39-03:00,user_00090,sess_51212,ip_6508,dev_4884,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",lockout,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002346,2025-12-02 13:07:44-03:00,user_00069,sess_81422,ip_9333,dev_2428,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002364,2025-12-02 13:08:09-03:00,user_00021,sess_77437,ip_3043,dev_6384,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002358,2025-12-02 13:09:25-03:00,user_00138,sess_22533,ip_4877,dev_9097,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002419,2025-12-02 13:10:03-03:00,user_00040,sess_13272,ip_9115,dev_0072,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,fail,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002418,2025-12-02 13:10:40-03:00,user_00049,sess_55614,ip_2759,dev_9182,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002345,2025-12-02 13:11:03-03:00,user_00036,sess_42372,ip_3817,dev_2101,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002367,2025-12-02 13:12:22-03:00,user_00035,sess_62369,ip_1915,dev_0242,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002396,2025-12-02 13:13:51-03:00,user_00074,sess_62478,ip_7163,dev_6137,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002403,2025-12-02 13:14:05-03:00,user_00097,sess_84703,ip_5254,dev_8365,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002395,2025-12-02 13:16:03-03:00,user_00079,sess_20978,ip_0302,dev_0824,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002416,2025-12-02 13:16:12-03:00,user_00075,sess_67526,ip_0951,dev_2915,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002398,2025-12-02 13:18:14-03:00,user_00094,sess_20625,ip_1741,dev_4635,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002407,2025-12-02 13:18:32-03:00,user_00085,sess_99986,ip_1479,dev_0815,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",failure,bad_password,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002390,2025-12-02 13:18:53-03:00,user_00093,sess_88895,ip_9500,dev_9000,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002365,2025-12-02 13:20:55-03:00,user_00066,sess_16071,ip_3701,dev_1804,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",challenge,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002372,2025-12-02 13:21:01-03:00,user_00138,sess_22533,ip_4877,dev_9097,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002350,2025-12-02 13:21:18-03:00,user_00026,sess_31410,ip_1818,dev_0136,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,True,pass,False,none,none,,,,none,
RUN_SAMPLE_SMOKE_0001,login_0000002402,2025-12-02 13:21:52-03:00,user_00005,sess_40794,ip_0285,dev_5393,AR,False,False,False,False,True,"{""campaign_id"":null,""playbooks"":[]}",success,,True,False,not_applicable,False,none,none,,,,none,
